Hour,Mini_Hydro_Generation_MW
2068,276.2581406
2069,276.2581406
2070,276.2581406
2071,276.2581406
2072,276.2581406
2073,276.2581406
2074,276.2581406
2075,276.2581406
2076,276.2581406
2077,276.2581406
2078,276.2581406
2079,276.2581406
2080,276.2581406
2081,276.2581406
2082,276.2581406
2083,276.2581406
2084,276.2581406
2085,276.2581406
2086,276.2581406
2087,276.2581406
2088,276.2581406
2089,276.2581406
2090,276.2581406
2091,276.2581406
2092,276.2581406
2093,276.2581406
2094,276.2581406
2095,276.2581406
2096,276.2581406
2097,276.2581406
2098,276.2581406
2099,276.2581406
2100,276.2581406
2101,276.2581406
2102,276.2581406
2103,276.2581406
2104,276.2581406
2105,276.2581406
2106,276.2581406
2107,276.2581406
2108,276.2581406
2109,276.2581406
2110,276.2581406
2111,276.2581406
2112,276.2581406
2113,276.2581406
2114,276.2581406
2115,276.2581406
2116,276.2581406
2117,276.2581406
2118,276.2581406
2119,276.2581406
2120,276.2581406
2121,276.2581406
2122,276.2581406
2123,276.2581406
2124,276.2581406
2125,276.2581406
2126,276.2581406
2127,276.2581406
2128,276.2581406
2129,276.2581406
2130,276.2581406
2131,276.2581406
2132,276.2581406
2133,276.2581406
2134,276.2581406
2135,276.2581406
2136,276.2581406
2137,276.2581406
2138,276.2581406
2139,276.2581406
2140,276.2581406
2141,276.2581406
2142,276.2581406
2143,276.2581406
2144,276.2581406
2145,276.2581406
2146,276.2581406
2147,276.2581406
2148,276.2581406
2149,276.2581406
2150,276.2581406
2151,276.2581406
2152,276.2581406
2153,276.2581406
2154,276.2581406
2155,276.2581406
2156,276.2581406
2157,276.2581406
2158,276.2581406
2159,276.2581406
2160,276.2581406
2161,250.4085499
2162,250.4085499
2163,250.4085499
2164,250.4085499
2165,250.4085499
2166,250.4085499
2167,250.4085499
2168,250.4085499
2169,250.4085499
2170,250.4085499
2171,250.4085499
2172,250.4085499
2173,250.4085499
2174,250.4085499
2175,250.4085499
2176,250.4085499
2177,250.4085499
2178,250.4085499
2179,250.4085499
2180,250.4085499
2181,250.4085499
2182,250.4085499
2183,250.4085499
2184,250.4085499
2185,250.4085499
2186,250.4085499
2187,250.4085499
2188,250.4085499
2189,250.4085499
2190,250.4085499
2191,250.4085499
2192,250.4085499
2193,250.4085499
2194,250.4085499
2195,250.4085499
2196,250.4085499
2197,250.4085499
2198,250.4085499
2199,250.4085499
2200,250.4085499
2201,250.4085499
2202,250.4085499
2203,250.4085499
2204,250.4085499
2205,250.4085499
2206,250.4085499
2207,250.4085499
2208,250.4085499
2209,250.4085499
2210,250.4085499
2211,250.4085499
2212,250.4085499
2213,250.4085499
2214,250.4085499
2215,250.4085499
2216,250.4085499
2217,250.4085499
2218,250.4085499
2219,250.4085499
2220,250.4085499
2221,250.4085499
2222,250.4085499
2223,250.4085499
2224,250.4085499
2225,250.4085499
2226,250.4085499
2227,250.4085499
2228,250.4085499
2229,250.4085499
2230,250.4085499
2231,250.4085499
2232,250.4085499
2233,250.4085499
2234,250.4085499
2235,250.4085499
2236,250.4085499
2237,250.4085499
2238,250.4085499
2239,250.4085499
2240,250.4085499
2241,250.4085499
2242,250.4085499
2243,250.4085499
2244,250.4085499
2245,250.4085499
2246,250.4085499
2247,250.4085499
2248,250.4085499
2249,250.4085499
2250,250.4085499
2251,250.4085499
2252,250.4085499
2253,250.4085499
2254,250.4085499
2255,250.4085499
2256,250.4085499
2257,250.4085499
2258,250.4085499
2259,250.4085499
2260,250.4085499
2261,250.4085499
2262,250.4085499
2263,250.4085499
2264,250.4085499
2265,250.4085499
2266,250.4085499
2267,250.4085499
2268,250.4085499
2269,250.4085499
2270,250.4085499
2271,250.4085499
2272,250.4085499
2273,250.4085499
2274,250.4085499
2275,250.4085499
2276,250.4085499
2277,250.4085499
2278,250.4085499
2279,250.4085499
2280,250.4085499
2281,250.4085499
2282,250.4085499
2283,250.4085499
2284,250.4085499
2285,250.4085499
2286,250.4085499
2287,250.4085499
2288,250.4085499
2289,250.4085499
2290,250.4085499
2291,250.4085499
2292,250.4085499
2293,250.4085499
2294,250.4085499
2295,250.4085499
2296,250.4085499
2297,250.4085499
2298,250.4085499
2299,250.4085499
2300,250.4085499
2301,250.4085499
2302,250.4085499
2303,250.4085499
2304,250.4085499
2305,250.4085499
2306,250.4085499
2307,250.4085499
2308,250.4085499
2309,250.4085499
2310,250.4085499
2311,250.4085499
2312,250.4085499
2313,250.4085499
2314,250.4085499
2315,250.4085499
2316,250.4085499
2317,250.4085499
2318,250.4085499
2319,250.4085499
2320,250.4085499
2321,250.4085499
2322,250.4085499
2323,250.4085499
2324,250.4085499
2325,250.4085499
2326,250.4085499
2327,250.4085499
2328,250.4085499
2329,250.4085499
2330,250.4085499
2331,250.4085499
2332,250.4085499
2333,250.4085499
2334,250.4085499
2335,250.4085499
2336,250.4085499
2337,250.4085499
2338,250.4085499
2339,250.4085499
2340,250.4085499
2341,250.4085499
2342,250.4085499
2343,250.4085499
2344,250.4085499
2345,250.4085499
2346,250.4085499
2347,250.4085499
2348,250.4085499
2349,250.4085499
2350,250.4085499
2351,250.4085499
2352,250.4085499
2353,250.4085499
2354,250.4085499
2355,250.4085499
2356,250.4085499
2357,250.4085499
2358,250.4085499
2359,250.4085499
2360,250.4085499
2361,250.4085499
2362,250.4085499
2363,250.4085499
2364,250.4085499
2365,250.4085499
2366,250.4085499
2367,250.4085499
2368,250.4085499
2369,250.4085499
2370,250.4085499
2371,250.4085499
2372,250.4085499
2373,250.4085499
2374,250.4085499
2375,250.4085499
2376,250.4085499
2377,250.4085499
2378,250.4085499
2379,250.4085499
2380,250.4085499
2381,250.4085499
2382,250.4085499
2383,250.4085499
2384,250.4085499
2385,250.4085499
2386,250.4085499
2387,250.4085499
2388,250.4085499
2389,250.4085499
2390,250.4085499
2391,250.4085499
2392,250.4085499
2393,250.4085499
2394,250.4085499
2395,250.4085499
2396,250.4085499
2397,250.4085499
2398,250.4085499
2399,250.4085499
2400,250.4085499
2401,250.4085499
2402,250.4085499
2403,250.4085499
2404,250.4085499
2405,250.4085499
2406,250.4085499
2407,250.4085499
2408,250.4085499
2409,250.4085499
2410,250.4085499
2411,250.4085499
2412,250.4085499
2413,250.4085499
2414,250.4085499
2415,250.4085499
2416,250.4085499
2417,250.4085499
2418,250.4085499
2419,250.4085499
2420,250.4085499
2421,250.4085499
2422,250.4085499
2423,250.4085499
2424,250.4085499
2425,250.4085499
2426,250.4085499
2427,250.4085499
2428,250.4085499
2429,250.4085499
2430,250.4085499
2431,250.4085499
2432,250.4085499
2433,250.4085499
2434,250.4085499
2435,250.4085499
2436,250.4085499
2437,250.4085499
2438,250.4085499
2439,250.4085499
2440,250.4085499
2441,250.4085499
2442,250.4085499
2443,250.4085499
2444,250.4085499
2445,250.4085499
2446,250.4085499
2447,250.4085499
2448,250.4085499
2449,250.4085499
2450,250.4085499
2451,250.4085499
2452,250.4085499
2453,250.4085499
2454,250.4085499
2455,250.4085499
2456,250.4085499
2457,250.4085499
2458,250.4085499
2459,250.4085499
2460,250.4085499
2461,250.4085499
2462,250.4085499
2463,250.4085499
2464,250.4085499
2465,250.4085499
2466,250.4085499
2467,250.4085499
2468,250.4085499
2469,250.4085499
2470,250.4085499
2471,250.4085499
2472,250.4085499
2473,250.4085499
2474,250.4085499
2475,250.4085499
2476,250.4085499
2477,250.4085499
2478,250.4085499
2479,250.4085499
2480,250.4085499
2481,250.4085499
2482,250.4085499
2483,250.4085499
2484,250.4085499
2485,250.4085499
2486,250.4085499
2487,250.4085499
2488,250.4085499
2489,250.4085499
2490,250.4085499
2491,250.4085499
2492,250.4085499
2493,250.4085499
2494,250.4085499
2495,250.4085499
2496,250.4085499
2497,250.4085499
2498,250.4085499
2499,250.4085499
2500,250.4085499
2501,250.4085499
2502,250.4085499
2503,250.4085499
2504,250.4085499
2505,250.4085499
2506,250.4085499
2507,250.4085499
2508,250.4085499
2509,250.4085499
2510,250.4085499
2511,250.4085499
2512,250.4085499
2513,250.4085499
2514,250.4085499
2515,250.4085499
2516,250.4085499
2517,250.4085499
2518,250.4085499
2519,250.4085499
2520,250.4085499
2521,250.4085499
2522,250.4085499
2523,250.4085499
2524,250.4085499
2525,250.4085499
2526,250.4085499
2527,250.4085499
2528,250.4085499
2529,250.4085499
2530,250.4085499
2531,250.4085499
2532,250.4085499
2533,250.4085499
2534,250.4085499
2535,250.4085499
2536,250.4085499
2537,250.4085499
2538,250.4085499
2539,250.4085499
2540,250.4085499
2541,250.4085499
2542,250.4085499
2543,250.4085499
2544,250.4085499
2545,250.4085499
2546,250.4085499
2547,250.4085499
2548,250.4085499
2549,250.4085499
2550,250.4085499
2551,250.4085499
2552,250.4085499
2553,250.4085499
2554,250.4085499
2555,250.4085499
2556,250.4085499
2557,250.4085499
2558,250.4085499
2559,250.4085499
2560,250.4085499
2561,250.4085499
2562,250.4085499
2563,250.4085499
2564,250.4085499
2565,250.4085499
2566,250.4085499
2567,250.4085499
2568,250.4085499
2569,250.4085499
2570,250.4085499
2571,250.4085499
2572,250.4085499
2573,250.4085499
2574,250.4085499
2575,250.4085499
2576,250.4085499
2577,250.4085499
2578,250.4085499
2579,250.4085499
2580,250.4085499
2581,250.4085499
2582,250.4085499
2583,250.4085499
2584,250.4085499
2585,250.4085499
2586,250.4085499
2587,250.4085499
2588,250.4085499
2589,250.4085499
2590,250.4085499
2591,250.4085499
2592,250.4085499
2593,250.4085499
2594,250.4085499
2595,250.4085499
2596,250.4085499
2597,250.4085499
2598,250.4085499
2599,250.4085499
2600,250.4085499
2601,250.4085499
2602,250.4085499
2603,250.4085499
2604,250.4085499
2605,250.4085499
2606,250.4085499
2607,250.4085499
2608,250.4085499
2609,250.4085499
2610,250.4085499
2611,250.4085499
2612,250.4085499
2613,250.4085499
2614,250.4085499
2615,250.4085499
2616,250.4085499
2617,250.4085499
2618,250.4085499
2619,250.4085499
2620,250.4085499
2621,250.4085499
2622,250.4085499
2623,250.4085499
2624,250.4085499
2625,250.4085499
2626,250.4085499
2627,250.4085499
2628,250.4085499
2629,250.4085499
2630,250.4085499
2631,250.4085499
2632,250.4085499
2633,250.4085499
2634,250.4085499
2635,250.4085499
2636,250.4085499
2637,250.4085499
2638,250.4085499
2639,250.4085499
2640,250.4085499
2641,250.4085499
2642,250.4085499
2643,250.4085499
2644,250.4085499
2645,250.4085499
2646,250.4085499
2647,250.4085499
2648,250.4085499
2649,250.4085499
2650,250.4085499
2651,250.4085499
2652,250.4085499
2653,250.4085499
2654,250.4085499
2655,250.4085499
2656,250.4085499
2657,250.4085499
2658,250.4085499
2659,250.4085499
2660,250.4085499
2661,250.4085499
2662,250.4085499
2663,250.4085499
2664,250.4085499
2665,250.4085499
2666,250.4085499
2667,250.4085499
2668,250.4085499
2669,250.4085499
2670,250.4085499
2671,250.4085499
2672,250.4085499
2673,250.4085499
2674,250.4085499
2675,250.4085499
2676,250.4085499
2677,250.4085499
2678,250.4085499
2679,250.4085499
2680,250.4085499
2681,250.4085499
2682,250.4085499
2683,250.4085499
2684,250.4085499
2685,250.4085499
2686,250.4085499
2687,250.4085499
2688,250.4085499
2689,250.4085499
2690,250.4085499
2691,250.4085499
2692,250.4085499
2693,250.4085499
2694,250.4085499
2695,250.4085499
2696,250.4085499
2697,250.4085499
2698,250.4085499
2699,250.4085499
2700,250.4085499
2701,250.4085499
2702,250.4085499
2703,250.4085499
2704,250.4085499
2705,250.4085499
2706,250.4085499
2707,250.4085499
2708,250.4085499
2709,250.4085499
2710,250.4085499
2711,250.4085499
2712,250.4085499
2713,250.4085499
2714,250.4085499
2715,250.4085499
2716,250.4085499
2717,250.4085499
2718,250.4085499
2719,250.4085499
2720,250.4085499
2721,250.4085499
2722,250.4085499
2723,250.4085499
2724,250.4085499
2725,250.4085499
2726,250.4085499
2727,250.4085499
2728,250.4085499
2729,250.4085499
2730,250.4085499
2731,250.4085499
2732,250.4085499
2733,250.4085499
2734,250.4085499
2735,250.4085499
2736,250.4085499
2737,250.4085499
2738,250.4085499
2739,250.4085499
2740,250.4085499
2741,250.4085499
2742,250.4085499
2743,250.4085499
2744,250.4085499
2745,250.4085499
2746,250.4085499
2747,250.4085499
2748,250.4085499
2749,250.4085499
2750,250.4085499
2751,250.4085499
2752,250.4085499
2753,250.4085499
2754,250.4085499
2755,250.4085499
2756,250.4085499
2757,250.4085499
2758,250.4085499
2759,250.4085499
2760,250.4085499
2761,250.4085499
2762,250.4085499
2763,250.4085499
2764,250.4085499
2765,250.4085499
2766,250.4085499
2767,250.4085499
2768,250.4085499
2769,250.4085499
2770,250.4085499
2771,250.4085499
2772,250.4085499
2773,250.4085499
2774,250.4085499
2775,250.4085499
2776,250.4085499
2777,250.4085499
2778,250.4085499
2779,250.4085499
2780,250.4085499
2781,250.4085499
2782,250.4085499
2783,250.4085499
2784,250.4085499
2785,250.4085499
2786,250.4085499
2787,250.4085499
2788,250.4085499
2789,250.4085499
2790,250.4085499
2791,250.4085499
2792,250.4085499
2793,250.4085499
2794,250.4085499
2795,250.4085499
2796,250.4085499
2797,250.4085499
2798,250.4085499
2799,250.4085499
2800,250.4085499
2801,250.4085499
2802,250.4085499
2803,250.4085499
2804,250.4085499
2805,250.4085499
2806,250.4085499
2807,250.4085499
2808,250.4085499
2809,250.4085499
2810,250.4085499
2811,250.4085499
2812,250.4085499
2813,250.4085499
2814,250.4085499
2815,250.4085499
2816,250.4085499
2817,250.4085499
2818,250.4085499
2819,250.4085499
2820,250.4085499
2821,250.4085499
2822,250.4085499
2823,250.4085499
2824,250.4085499
2825,250.4085499
2826,250.4085499
2827,250.4085499
2828,250.4085499
2829,250.4085499
2830,250.4085499
2831,250.4085499
2832,250.4085499
2833,250.4085499
2834,250.4085499
2835,250.4085499
2836,250.4085499
2837,250.4085499
2838,250.4085499
2839,250.4085499
2840,250.4085499
2841,250.4085499
2842,250.4085499
2843,250.4085499
2844,250.4085499
2845,250.4085499
2846,250.4085499
2847,250.4085499
2848,250.4085499
2849,250.4085499
2850,250.4085499
2851,250.4085499
2852,250.4085499
2853,250.4085499
2854,250.4085499
2855,250.4085499
2856,250.4085499
2857,250.4085499
2858,250.4085499
2859,250.4085499
2860,250.4085499
2861,250.4085499
2862,250.4085499
2863,250.4085499
2864,250.4085499
2865,250.4085499
2866,250.4085499
2867,250.4085499
2868,250.4085499
2869,250.4085499
2870,250.4085499
2871,250.4085499
2872,250.4085499
2873,250.4085499
2874,250.4085499
2875,250.4085499
2876,250.4085499
2877,250.4085499
2878,250.4085499
2879,250.4085499
2880,250.4085499
2881,279.4331773
2882,279.4331773
2883,279.4331773
2884,279.4331773
2885,279.4331773
2886,279.4331773
2887,279.4331773
2888,279.4331773
2889,279.4331773
2890,279.4331773
2891,279.4331773
2892,279.4331773
2893,279.4331773
2894,279.4331773
2895,279.4331773
2896,279.4331773
2897,279.4331773
2898,279.4331773
2899,279.4331773
2900,279.4331773
2901,279.4331773
2902,279.4331773
2903,279.4331773
2904,279.4331773
2905,279.4331773
2906,279.4331773
2907,279.4331773
2908,279.4331773
2909,279.4331773
2910,279.4331773
2911,279.4331773
2912,279.4331773
2913,279.4331773
2914,279.4331773
2915,279.4331773
2916,279.4331773
2917,279.4331773
2918,279.4331773
2919,279.4331773
2920,279.4331773
2921,279.4331773
2922,279.4331773
2923,279.4331773
2924,279.4331773
2925,279.4331773
2926,279.4331773
2927,279.4331773
2928,279.4331773
2929,279.4331773
2930,279.4331773
2931,279.4331773
2932,279.4331773
2933,279.4331773
2934,279.4331773
2935,279.4331773
2936,279.4331773
2937,279.4331773
2938,279.4331773
2939,279.4331773
2940,279.4331773
2941,279.4331773
2942,279.4331773
2943,279.4331773
2944,279.4331773
2945,279.4331773
2946,279.4331773
2947,279.4331773
2948,279.4331773
2949,279.4331773
2950,279.4331773
2951,279.4331773
2952,279.4331773
2953,279.4331773
2954,279.4331773
2955,279.4331773
2956,279.4331773
2957,279.4331773
2958,279.4331773
2959,279.4331773
2960,279.4331773
2961,279.4331773
2962,279.4331773
2963,279.4331773
2964,279.4331773
2965,279.4331773
2966,279.4331773
2967,279.4331773
2968,279.4331773
2969,279.4331773
2970,279.4331773
2971,279.4331773
2972,279.4331773
2973,279.4331773
2974,279.4331773
2975,279.4331773
2976,279.4331773
2977,279.4331773
2978,279.4331773
2979,279.4331773
2980,279.4331773
2981,279.4331773
2982,279.4331773
2983,279.4331773
2984,279.4331773
2985,279.4331773
2986,279.4331773
2987,279.4331773
2988,279.4331773
2989,279.4331773
2990,279.4331773
2991,279.4331773
2992,279.4331773
2993,279.4331773
2994,279.4331773
2995,279.4331773
2996,279.4331773
2997,279.4331773
2998,279.4331773
2999,279.4331773
3000,279.4331773
3001,279.4331773
3002,279.4331773
3003,279.4331773
3004,279.4331773
3005,279.4331773
3006,279.4331773
3007,279.4331773
3008,279.4331773
3009,279.4331773
3010,279.4331773
3011,279.4331773
3012,279.4331773
3013,279.4331773
3014,279.4331773
3015,279.4331773
3016,279.4331773
3017,279.4331773
3018,279.4331773
3019,279.4331773
3020,279.4331773
3021,279.4331773
3022,279.4331773
3023,279.4331773
3024,279.4331773
3025,279.4331773
3026,279.4331773
3027,279.4331773
3028,279.4331773
3029,279.4331773
3030,279.4331773
3031,279.4331773
3032,279.4331773
3033,279.4331773
3034,279.4331773
3035,279.4331773
3036,279.4331773
3037,279.4331773
3038,279.4331773
3039,279.4331773
3040,279.4331773
3041,279.4331773
3042,279.4331773
3043,279.4331773
3044,279.4331773
3045,279.4331773
3046,279.4331773
3047,279.4331773
3048,279.4331773
3049,279.4331773
3050,279.4331773
3051,279.4331773
3052,279.4331773
3053,279.4331773
3054,279.4331773
3055,279.4331773
3056,279.4331773
3057,279.4331773
3058,279.4331773
3059,279.4331773
3060,279.4331773
3061,279.4331773
3062,279.4331773
3063,279.4331773
3064,279.4331773
3065,279.4331773
3066,279.4331773
3067,279.4331773
3068,279.4331773
3069,279.4331773
3070,279.4331773
3071,279.4331773
3072,279.4331773
3073,279.4331773
3074,279.4331773
3075,279.4331773
3076,279.4331773
3077,279.4331773
3078,279.4331773
3079,279.4331773
3080,279.4331773
3081,279.4331773
3082,279.4331773
3083,279.4331773
3084,279.4331773
3085,279.4331773
3086,279.4331773
3087,279.4331773
3088,279.4331773
3089,279.4331773
3090,279.4331773
3091,279.4331773
3092,279.4331773
3093,279.4331773
3094,279.4331773
3095,279.4331773
3096,279.4331773
3097,279.4331773
3098,279.4331773
3099,279.4331773
3100,279.4331773
3101,279.4331773
3102,279.4331773
3103,279.4331773
3104,279.4331773
3105,279.4331773
3106,279.4331773
3107,279.4331773
3108,279.4331773
3109,279.4331773
3110,279.4331773
3111,279.4331773
3112,279.4331773
3113,279.4331773
3114,279.4331773
3115,279.4331773
3116,279.4331773
3117,279.4331773
3118,279.4331773
3119,279.4331773
3120,279.4331773
3121,279.4331773
3122,279.4331773
3123,279.4331773
3124,279.4331773
3125,279.4331773
3126,279.4331773
3127,279.4331773
3128,279.4331773
3129,279.4331773
3130,279.4331773
3131,279.4331773
3132,279.4331773
3133,279.4331773
3134,279.4331773
3135,279.4331773
3136,279.4331773
3137,279.4331773
3138,279.4331773
3139,279.4331773
3140,279.4331773
3141,279.4331773
3142,279.4331773
3143,279.4331773
3144,279.4331773
3145,279.4331773
3146,279.4331773
3147,279.4331773
3148,279.4331773
3149,279.4331773
3150,279.4331773
3151,279.4331773
3152,279.4331773
3153,279.4331773
3154,279.4331773
3155,279.4331773
3156,279.4331773
3157,279.4331773
3158,279.4331773
3159,279.4331773
3160,279.4331773
3161,279.4331773
3162,279.4331773
3163,279.4331773
3164,279.4331773
3165,279.4331773
3166,279.4331773
3167,279.4331773
3168,279.4331773
3169,279.4331773
3170,279.4331773
3171,279.4331773
3172,279.4331773
3173,279.4331773
3174,279.4331773
3175,279.4331773
3176,279.4331773
3177,279.4331773
3178,279.4331773
3179,279.4331773
3180,279.4331773
3181,279.4331773
3182,279.4331773
3183,279.4331773
3184,279.4331773
3185,279.4331773
3186,279.4331773
3187,279.4331773
3188,279.4331773
3189,279.4331773
3190,279.4331773
3191,279.4331773
3192,279.4331773
3193,279.4331773
3194,279.4331773
3195,279.4331773
3196,279.4331773
3197,279.4331773
3198,279.4331773
3199,279.4331773
3200,279.4331773
3201,279.4331773
3202,279.4331773
3203,279.4331773
3204,279.4331773
3205,279.4331773
3206,279.4331773
3207,279.4331773
3208,279.4331773
3209,279.4331773
3210,279.4331773
3211,279.4331773
3212,279.4331773
3213,279.4331773
3214,279.4331773
3215,279.4331773
3216,279.4331773
3217,279.4331773
3218,279.4331773
3219,279.4331773
3220,279.4331773
3221,279.4331773
3222,279.4331773
3223,279.4331773
3224,279.4331773
3225,279.4331773
3226,279.4331773
3227,279.4331773
3228,279.4331773
3229,279.4331773
3230,279.4331773
3231,279.4331773
3232,279.4331773
3233,279.4331773
3234,279.4331773
3235,279.4331773
3236,279.4331773
3237,279.4331773
3238,279.4331773
3239,279.4331773
3240,279.4331773
3241,279.4331773
3242,279.4331773
3243,279.4331773
3244,279.4331773
3245,279.4331773
3246,279.4331773
3247,279.4331773
3248,279.4331773
3249,279.4331773
3250,279.4331773
3251,279.4331773
3252,279.4331773
3253,279.4331773
3254,279.4331773
3255,279.4331773
3256,279.4331773
3257,279.4331773
3258,279.4331773
3259,279.4331773
3260,279.4331773
3261,279.4331773
3262,279.4331773
3263,279.4331773
3264,279.4331773
3265,279.4331773
3266,279.4331773
3267,279.4331773
3268,279.4331773
3269,279.4331773
3270,279.4331773
3271,279.4331773
3272,279.4331773
3273,279.4331773
3274,279.4331773
3275,279.4331773
3276,279.4331773
3277,279.4331773
3278,279.4331773
3279,279.4331773
3280,279.4331773
3281,279.4331773
3282,279.4331773
3283,279.4331773
3284,279.4331773
3285,279.4331773
3286,279.4331773
3287,279.4331773
3288,279.4331773
3289,279.4331773
3290,279.4331773
3291,279.4331773
3292,279.4331773
3293,279.4331773
3294,279.4331773
3295,279.4331773
3296,279.4331773
3297,279.4331773
3298,279.4331773
3299,279.4331773
3300,279.4331773
3301,279.4331773
3302,279.4331773
3303,279.4331773
3304,279.4331773
3305,279.4331773
3306,279.4331773
3307,279.4331773
3308,279.4331773
3309,279.4331773
3310,279.4331773
3311,279.4331773
3312,279.4331773
3313,279.4331773
3314,279.4331773
3315,279.4331773
3316,279.4331773
3317,279.4331773
3318,279.4331773
3319,279.4331773
3320,279.4331773
3321,279.4331773
3322,279.4331773
3323,279.4331773
3324,279.4331773
3325,279.4331773
3326,279.4331773
3327,279.4331773
3328,279.4331773
3329,279.4331773
3330,279.4331773
3331,279.4331773
3332,279.4331773
3333,279.4331773
3334,279.4331773
3335,279.4331773
3336,279.4331773
3337,279.4331773
3338,279.4331773
3339,279.4331773
3340,279.4331773
3341,279.4331773
3342,279.4331773
3343,279.4331773
3344,279.4331773
3345,279.4331773
3346,279.4331773
3347,279.4331773
3348,279.4331773
3349,279.4331773
3350,279.4331773
3351,279.4331773
3352,279.4331773
3353,279.4331773
3354,279.4331773
3355,279.4331773
3356,279.4331773
3357,279.4331773
3358,279.4331773
3359,279.4331773
3360,279.4331773
3361,279.4331773
3362,279.4331773
3363,279.4331773
3364,279.4331773
3365,279.4331773
3366,279.4331773
3367,279.4331773
3368,279.4331773
3369,279.4331773
3370,279.4331773
3371,279.4331773
3372,279.4331773
3373,279.4331773
3374,279.4331773
3375,279.4331773
3376,279.4331773
3377,279.4331773
3378,279.4331773
3379,279.4331773
3380,279.4331773
3381,279.4331773
3382,279.4331773
3383,279.4331773
3384,279.4331773
3385,279.4331773
3386,279.4331773
3387,279.4331773
3388,279.4331773
3389,279.4331773
3390,279.4331773
3391,279.4331773
3392,279.4331773
3393,279.4331773
3394,279.4331773
3395,279.4331773
3396,279.4331773
3397,279.4331773
3398,279.4331773
3399,279.4331773
3400,279.4331773
3401,279.4331773
3402,279.4331773
3403,279.4331773
3404,279.4331773
3405,279.4331773
3406,279.4331773
3407,279.4331773
3408,279.4331773
3409,279.4331773
3410,279.4331773
3411,279.4331773
3412,279.4331773
3413,279.4331773
3414,279.4331773
3415,279.4331773
3416,279.4331773
3417,279.4331773
3418,279.4331773
3419,279.4331773
3420,279.4331773
3421,279.4331773
3422,279.4331773
3423,279.4331773
3424,279.4331773
3425,279.4331773
3426,279.4331773
3427,279.4331773
3428,279.4331773
3429,279.4331773
3430,279.4331773
3431,279.4331773
3432,279.4331773
3433,279.4331773
3434,279.4331773
3435,279.4331773
3436,279.4331773
3437,279.4331773
3438,279.4331773
3439,279.4331773
3440,279.4331773
3441,279.4331773
3442,279.4331773
3443,279.4331773
3444,279.4331773
3445,279.4331773
3446,279.4331773
3447,279.4331773
3448,279.4331773
3449,279.4331773
3450,279.4331773
3451,279.4331773
3452,279.4331773
3453,279.4331773
3454,279.4331773
3455,279.4331773
3456,279.4331773
3457,279.4331773
3458,279.4331773
3459,279.4331773
3460,279.4331773
3461,279.4331773
3462,279.4331773
3463,279.4331773
3464,279.4331773
3465,279.4331773
3466,279.4331773
3467,279.4331773
3468,279.4331773
3469,279.4331773
3470,279.4331773
3471,279.4331773
3472,279.4331773
3473,279.4331773
3474,279.4331773
3475,279.4331773
3476,279.4331773
3477,279.4331773
3478,279.4331773
3479,279.4331773
3480,279.4331773
3481,279.4331773
3482,279.4331773
3483,279.4331773
3484,279.4331773
3485,279.4331773
3486,279.4331773
3487,279.4331773
3488,279.4331773
3489,279.4331773
3490,279.4331773
3491,279.4331773
3492,279.4331773
3493,279.4331773
3494,279.4331773
3495,279.4331773
3496,279.4331773
3497,279.4331773
3498,279.4331773
3499,279.4331773
3500,279.4331773
3501,279.4331773
3502,279.4331773
3503,279.4331773
3504,279.4331773
3505,279.4331773
3506,279.4331773
3507,279.4331773
3508,279.4331773
3509,279.4331773
3510,279.4331773
3511,279.4331773
3512,279.4331773
3513,279.4331773
3514,279.4331773
3515,279.4331773
3516,279.4331773
3517,279.4331773
3518,279.4331773
3519,279.4331773
3520,279.4331773
3521,279.4331773
3522,279.4331773
3523,279.4331773
3524,279.4331773
3525,279.4331773
3526,279.4331773
3527,279.4331773
3528,279.4331773
3529,279.4331773
3530,279.4331773
3531,279.4331773
3532,279.4331773
3533,279.4331773
3534,279.4331773
3535,279.4331773
3536,279.4331773
3537,279.4331773
3538,279.4331773
3539,279.4331773
3540,279.4331773
3541,279.4331773
3542,279.4331773
3543,279.4331773
3544,279.4331773
3545,279.4331773
3546,279.4331773
3547,279.4331773
3548,279.4331773
3549,279.4331773
3550,279.4331773
3551,279.4331773
3552,279.4331773
3553,279.4331773
3554,279.4331773
3555,279.4331773
3556,279.4331773
3557,279.4331773
3558,279.4331773
3559,279.4331773
3560,279.4331773
3561,279.4331773
3562,279.4331773
3563,279.4331773
3564,279.4331773
3565,279.4331773
3566,279.4331773
3567,279.4331773
3568,279.4331773
3569,279.4331773
3570,279.4331773
3571,279.4331773
3572,279.4331773
3573,279.4331773
3574,279.4331773
3575,279.4331773
3576,279.4331773
3577,279.4331773
3578,279.4331773
3579,279.4331773
3580,279.4331773
3581,279.4331773
3582,279.4331773
3583,279.4331773
3584,279.4331773
3585,279.4331773
3586,279.4331773
3587,279.4331773
3588,279.4331773
3589,279.4331773
3590,279.4331773
3591,279.4331773
3592,279.4331773
3593,279.4331773
3594,279.4331773
3595,279.4331773
3596,279.4331773
3597,279.4331773
3598,279.4331773
3599,279.4331773
3600,279.4331773
3601,279.4331773
3602,279.4331773
3603,279.4331773
3604,279.4331773
3605,279.4331773
3606,279.4331773
3607,279.4331773
3608,279.4331773
3609,279.4331773
3610,279.4331773
3611,279.4331773
3612,279.4331773
3613,279.4331773
3614,279.4331773
3615,279.4331773
3616,279.4331773
3617,279.4331773
3618,279.4331773
3619,279.4331773
3620,279.4331773
